time,measure,key_fifths,key_mode,chord_root,chord_type,note_root,note_octave,note_duration
2/2,1,-2,major,Bb,major,D0,5,12.0
2/2,1,-2,major,Bb,major,C0,5,2.0
2/2,1,-2,major,Bb,major,Bb,4,2.0
2/2,2,-2,major,G0,minor,D0,5,12.0
2/2,2,-2,major,G0,minor,C0,5,2.0
2/2,2,-2,major,G0,minor,Bb,4,2.0
2/2,3,-2,major,D0,dominant,Bb,4,8.0
2/2,3,-2,major,D0,dominant,Bb,4,2.66666666667
2/2,3,-2,major,D0,dominant,A0,4,2.66666666667
2/2,3,-2,major,D0,dominant,C0,5,2.66666666667
2/2,4,-2,major,Eb,major,Bb,4,4.0
2/2,4,-2,major,Eb,major,G0,4,12.0
2/2,5,-2,major,C0,minor-seventh,C0,5,12.0
2/2,5,-2,major,C0,minor-seventh,Bb,4,2.0
2/2,5,-2,major,C0,minor-seventh,A0,4,2.0
2/2,6,-2,major,F0,dominant,C0,5,12.0
2/2,6,-2,major,F0,dominant,Bb,4,2.0
2/2,6,-2,major,F0,dominant,A0,4,2.0
2/2,7,-2,major,F0,augmented-seventh,A0,4,8.0
2/2,7,-2,major,F0,augmented-seventh,A0,4,2.66666666667
2/2,7,-2,major,F0,augmented-seventh,G0,4,2.66666666667
2/2,7,-2,major,F0,augmented-seventh,F0,4,2.66666666667
2/2,8,-2,major,Bb,major-seventh,A0,4,4.0
2/2,8,-2,major,Bb,major-seventh,D0,4,12.0
2/2,9,-2,major,F0,minor-sixth,F0,4,4.0
2/2,9,-2,major,F0,minor-sixth,Eb,4,2.0
2/2,9,-2,major,F0,minor-sixth,D0,4,2.0
2/2,9,-2,major,F0,minor-sixth,F0,4,8.0
2/2,10,-2,major,G0,dominant,F0,4,4.0
2/2,10,-2,major,G0,dominant,D0,4,4.0
2/2,10,-2,major,G0,dominant,Ab,4,6.0
2/2,10,-2,major,G0,dominant,G0,4,2.0
2/2,11,-2,major,C0,minor,F0,4,4.0
2/2,11,-2,major,C0,minor,Eb,4,12.0
2/2,12,-2,major,C0,minor,Eb,4,16.0
2/2,13,-2,major,G0,minor-sixth,G0,4,4.0
2/2,13,-2,major,G0,minor-sixth,F0,4,2.0
2/2,13,-2,major,G0,minor-sixth,E0,4,2.0
2/2,13,-2,major,G0,minor-sixth,G0,4,8.0
2/2,14,-2,major,A0,dominant,G0,4,4.0
2/2,14,-2,major,A0,dominant,G0,4,2.0
2/2,14,-2,major,A0,dominant,A0,4,2.0
2/2,14,-2,major,A0,dominant,Bb,4,4.0
2/2,14,-2,major,A0,dominant,A0,4,2.0
