time,measure,key_fifths,key_mode,chord_root,chord_type,note_root,note_octave,note_duration
3/4,0,-2,major,Bb,major-seventh,Bb,3,2.0
3/4,0,-2,major,Bb,major-seventh,rest,0,2.0
3/4,1,-2,major,Bb,major-sixth,C0,4,2.0
3/4,1,-2,major,Bb,major-sixth,Bb,3,2.0
3/4,1,-2,major,Bb,major-sixth,C0,4,2.0
3/4,1,-2,major,Bb,major-sixth,Bb,3,2.0
3/4,1,-2,major,Bb,major-sixth,C0,4,2.0
3/4,1,-2,major,Bb,major-sixth,Bb,3,2.0
3/4,2,-2,major,Bb,major-seventh,C0,4,8.0
3/4,2,-2,major,Bb,major-seventh,rest,0,2.0
3/4,2,-2,major,Bb,major-seventh,Bb,3,2.0
3/4,3,-2,major,F0,dominant,A0,3,4.0
3/4,3,-2,major,F0,dominant,C0,4,8.0
3/4,4,-2,major,C0,minor-seventh,C0,4,4.0
3/4,4,-2,major,C0,minor-seventh,rest,0,4.0
3/4,4,-2,major,C0,minor-seventh,rest,0,2.0
3/4,4,-2,major,C0,minor-seventh,C0,4,2.0
3/4,5,-2,major,F0,dominant,D0,4,2.0
3/4,5,-2,major,F0,dominant,C0,4,2.0
3/4,5,-2,major,F0,dominant,D0,4,2.0
3/4,5,-2,major,F0,dominant,C0,4,2.0
3/4,5,-2,major,F0,dominant,D0,4,2.0
3/4,5,-2,major,F0,dominant,C0,4,2.0
3/4,6,-2,major,C0,minor-seventh,Eb,4,8.0
3/4,6,-2,major,C0,minor-seventh,rest,0,2.0
3/4,6,-2,major,C0,minor-seventh,C0,4,2.0
3/4,7,-2,major,Bb,major-sixth,Bb,3,4.0
3/4,7,-2,major,Bb,major-sixth,D0,4,8.0
3/4,8,-2,major,Bb,major-sixth,D0,4,12.0
3/4,9,-2,major,Bb,dominant,D0,4,12.0
3/4,10,-2,major,Bb,dominant,F0,4,8.0
3/4,10,-2,major,Bb,dominant,F0,4,4.0
3/4,11,-2,major,Bb,dominant,F0,4,12.0
3/4,12,-2,major,Eb,major,Eb,4,12.0
3/4,13,-2,major,D0,dominant,D0,4,4.0
3/4,13,-2,major,D0,dominant,E0,4,4.0
3/4,13,-2,major,D0,dominant,G0,4,4.0
3/4,14,-2,major,D0,dominant,F#,4,4.0
3/4,14,-2,major,D0,dominant,D0,4,4.0
3/4,14,-2,major,D0,dominant,C0,4,4.0
3/4,15,-2,major,Eb,major-sixth,C0,4,12.0
3/4,16,-2,major,Eb,major,Bb,3,12.0
3/4,17,-2,major,C0,minor,C0,4,12.0
3/4,18,-2,major,E0,diminished,C#,4,8.0
3/4,18,-2,major,E0,diminished,D0,4,4.0
3/4,19,-2,major,Bb,major,Eb,4,12.0
3/4,20,-2,major,G0,dominant,D0,4,4.0
3/4,20,-2,major,G0,dominant,Eb,4,4.0
3/4,20,-2,major,G0,dominant,D0,4,4.0
3/4,21,-2,major,C0,dominant,D0,4,12.0
3/4,22,-2,major,C0,dominant,Bb,3,12.0
3/4,23,-2,major,C0,minor-seventh,C0,4,12.0
3/4,24,-2,major,F0,dominant,C0,4,8.0
3/4,24,-2,major,F0,dominant,rest,0,2.0
3/4,24,-2,major,F0,dominant,Bb,3,2.0
3/4,25,-2,major,C0,dominant,D0,4,12.0
3/4,26,-2,major,F0,dominant,C0,4,12.0
3/4,27,-2,major,F0,dominant,Bb,3,12.0
3/4,28,-2,major,F0,dominant,Bb,3,4.0
3/4,28,-2,major,F0,dominant,rest,0,8.0
