measure,chord,note
2,F:maj,C
2,F:maj,F
3,A#:maj,F
3,A#:maj,E
3,A#:maj,D
4,E:maj,B
4,E:maj,D
5,F:maj,C
6,C:maj,C
7,C:maj,A#
8,A#:maj,D
9,F:maj,C
9,F:maj,C
10,F:maj,C
10,F:maj,F
11,A#:maj,F
11,A#:maj,E
11,A#:maj,D
12,E:maj,B
12,E:maj,D
13,F:maj,C
14,C:maj,C
15,C:maj,A#
16,C:maj,G
17,F:maj,F
17,F:maj,F
18,A#:min,F
18,A#:min,G#
19,D#:maj,G#
19,D#:maj,G
19,D#:maj,F
20,G#:maj,D#
20,G#:maj,G
21,F:maj,G
21,F:maj,F
21,F:maj,D#
22,A#:min,C#
22,A#:min,F
23,D#:maj,F
23,D#:maj,D#
23,D#:maj,C#
24,G#:maj,C
25,C:maj,C
25,C:maj,C
25,C:maj,C
26,F:maj,C
26,F:maj,F
27,A#:maj,F
27,A#:maj,E
27,A#:maj,D
28,D#:maj,B
28,D#:maj,D
29,F:maj,C
30,C:maj,G
30,C:maj,A
31,C:maj,A#
31,C:maj,E
32,F:maj,F
33,F:maj,F
