measure,chord,note
2,G:maj,G#
2,G:maj,A
3,G:maj,A
3,G:maj,E
3,G:maj,D
4,G:min,A
5,C:maj,A
5,C:maj,C
5,C:maj,G#
6,F:min,G
7,A#:maj,G
7,A#:maj,A#
7,A#:maj,F#
8,D#:maj,F
9,D#:maj,F
9,D#:maj,D#
9,D#:maj,F
10,D:min,G
10,D:min,F
10,D:min,A
10,D:min,C
11,G:maj,C#
11,G:maj,D
12,E:min,D
13,A:min,D
13,A:min,C
13,A:min,G
13,A:min,A
14,F:min,A#
14,F:min,G
14,F:min,D#
14,F:min,F
15,D:min,G
15,D:min,F
16,G:min,G
17,C:maj,G
17,C:maj,C
17,C:maj,D
17,C:maj,F
18,G:maj,G#
18,G:maj,A
19,G:maj,A
19,G:maj,E
19,G:maj,D
20,G:min,A
21,C:maj,A
21,C:maj,C
21,C:maj,G#
22,F:min,G
23,A#:maj,G
23,A#:maj,A#
23,A#:maj,F#
24,D#:maj,F
25,A:maj,F
25,A:maj,D#
26,G#:maj,G
26,G#:maj,F
26,G#:maj,G#
26,G#:maj,C
27,G:maj,C#
27,G:maj,D
27,G:maj,E
27,G:maj,F
28,E:min,G
29,D#:maj,G
29,D#:maj,F
30,D:min,E
30,D:min,D
31,D:min,A
31,D:min,A
32,C:maj,C
33,C:maj,C
33,C:maj,D
33,C:maj,F
34,C:maj,C
