measure,chord,note
1,A:min,A
1,A:min,B
1,A:min,C
1,A:min,B
1,A:min,A
2,A:min,E
2,A:min,D
2,A:min,C
2,A:min,B
2,A:min,A
3,G:maj,G
3,G:maj,E
4,A:min,A
4,A:min,A
4,A:min,A
5,C:maj,C
5,C:maj,C
5,C:maj,C
5,C:maj,E
6,C:maj,G
6,C:maj,F
6,C:maj,E
6,C:maj,D
7,C:maj,C
7,C:maj,E
7,C:maj,G
7,C:maj,F
8,G:maj,E
8,G:maj,E
8,G:maj,E
8,G:maj,D
8,G:maj,C
8,G:maj,B
9,A:min,A
9,A:min,B
9,A:min,C
9,A:min,B
9,A:min,A
10,A:min,E
10,A:min,D
10,A:min,C
10,A:min,B
10,A:min,A
11,G:maj,G
11,G:maj,E
12,A:min,A
12,A:min,A
12,A:min,A
