measure,chord,note
1,C:maj,E
2,C:maj,E
2,C:maj,G
2,C:maj,E
2,C:maj,C
3,G:maj,D
4,G:maj,D
4,G:maj,G
4,G:maj,B
4,G:maj,D
5,D:min,F
5,D:min,D
5,D:min,B
6,G:maj,B
6,G:maj,G
6,G:maj,A
6,G:maj,B
7,C:maj,C
8,G:maj,C
8,G:maj,G
8,G:maj,A
8,G:maj,G
9,C:maj,E
10,C:maj,E
10,C:maj,G
10,C:maj,E
10,C:maj,C
11,G:maj,D
12,G:maj,D
12,G:maj,G
12,G:maj,B
12,G:maj,D
13,D:min,F
13,D:min,D
13,D:min,B
14,G:maj,B
14,G:maj,G
14,G:maj,A
14,G:maj,B
15,C:maj,C
16,C:maj,C
16,C:maj,C
16,C:maj,C
16,C:maj,C
17,G#:maj,C
18,F:min,C
18,F:min,C
18,F:min,C
18,F:min,C
19,C:maj,C
19,C:maj,G
20,C:maj,G
20,C:maj,C
20,C:maj,C
20,C:maj,C
21,D:maj,D
21,D:maj,A
22,A:min,D
22,A:min,C
23,G:maj,B
24,G:maj,B
24,G:maj,G
24,G:maj,A
24,G:maj,G
25,C:maj,E
26,C:maj,E
26,C:maj,G
26,C:maj,E
26,C:maj,C
27,G:maj,D
28,G:maj,D
28,G:maj,G
28,G:maj,B
28,G:maj,D
29,D:min,F
29,D:min,D
29,D:min,B
30,G:maj,B
30,G:maj,G
30,G:maj,A
30,G:maj,B
31,C:maj,C
32,G:maj,D
33,C:maj,C
34,G:maj,D
35,C:maj,C
36,C:maj,C
37,C:maj,G
37,C:maj,A
37,C:maj,G
38,C:maj,C
39,C:maj,C
