measure,chord,note
2,F:maj,G
2,F:maj,G
2,F:maj,G
2,F:maj,A
2,F:maj,F
3,C:maj,G
4,F:maj,G
5,C:maj,G
5,C:maj,E
5,C:maj,E
6,C:maj,E
7,G:maj,E
7,G:maj,E
7,G:maj,F
7,G:maj,D
8,C:maj,E
9,G:maj,E
10,C:maj,E
11,C:maj,G
12,F:maj,G
12,F:maj,G
12,F:maj,A
12,F:maj,F
13,C:maj,G
14,F:maj,G
15,C:maj,G
16,C:maj,E
16,C:maj,E
16,C:maj,E
16,C:maj,E
16,C:maj,E
16,C:maj,E
17,G:maj,F
17,G:maj,D
18,C:maj,C
19,C:maj,C
20,G:maj,G
20,G:maj,B
21,G:maj,D
21,G:maj,D
21,G:maj,D
22,F:maj,C
22,F:maj,C
22,F:maj,C
22,F:maj,C
23,C:maj,A
23,C:maj,G
23,C:maj,G
23,C:maj,G
24,G:maj,G
24,G:maj,B
25,G:maj,D
25,G:maj,D
25,G:maj,D
26,F:maj,C
26,F:maj,C
27,C:maj,A
27,C:maj,G
27,C:maj,E
27,C:maj,E
28,C:maj,C
28,C:maj,E
29,C:maj,G
30,G:maj,G
30,G:maj,E
30,G:maj,F
30,G:maj,D
31,C:maj,E
32,G:maj,E
32,G:maj,C
32,G:maj,D
32,G:maj,B
33,C:maj,C
34,G:maj,C
34,G:maj,G
35,C:maj,C
36,G:maj,C
36,G:maj,E
36,G:maj,E
37,C:maj,C
37,C:maj,E
38,C:maj,G
39,G:maj,G
39,G:maj,E
39,G:maj,F
39,G:maj,D
40,C:maj,E
41,G:maj,E
41,G:maj,C
41,G:maj,D
41,G:maj,B
42,C:maj,C
43,G:maj,C
43,G:maj,C
43,G:maj,D
43,G:maj,B
