measure,chord,note
2,C:maj,C
2,C:maj,E
2,C:maj,G
3,A:min,C
3,A:min,E
3,A:min,D
4,C:maj,C
4,C:maj,E
4,C:maj,F#
5,G:maj,G
5,G:maj,G
5,G:maj,G
6,C:maj,E
6,C:maj,D
6,C:maj,C
7,G:maj,B
7,G:maj,A
7,G:maj,B
8,C:maj,C
8,C:maj,C
8,C:maj,G
9,C:maj,E
9,C:maj,C
9,C:maj,G
9,C:maj,E
10,C:maj,C
10,C:maj,E
10,C:maj,G
11,A:min,C
11,A:min,E
11,A:min,D
12,C:maj,C
12,C:maj,E
12,C:maj,F#
13,G:maj,G
13,G:maj,G
13,G:maj,G
14,C:maj,E
14,C:maj,D
14,C:maj,C
15,G:maj,B
15,G:maj,A
15,G:maj,B
16,C:maj,C
16,C:maj,C
16,C:maj,G
17,C:maj,E
17,C:maj,C
17,C:maj,E
17,C:maj,E
18,C:maj,E
18,C:maj,F
18,C:maj,G
19,C:maj,G
19,C:maj,F
19,C:maj,E
20,G:maj,D
20,G:maj,E
20,G:maj,F
21,G:maj,F
21,G:maj,F
22,C:maj,E
22,C:maj,D
22,C:maj,C
23,G:maj,B
23,G:maj,A
23,G:maj,B
24,A:min,C
24,A:min,E
24,A:min,F#
25,G:maj,G
25,G:maj,G
26,C:maj,C
26,C:maj,C
26,C:maj,C
26,C:maj,B
27,F:maj,A
27,F:maj,A
27,F:maj,A
28,D:min,D
28,D:min,F
28,D:min,E
28,D:min,D
28,D:min,C
29,G:maj,C
29,G:maj,B
29,G:maj,G
29,G:maj,G
30,C:maj,C
30,C:maj,D
30,C:maj,E
30,C:maj,F
31,A:min,G
31,A:min,C
31,A:min,D
32,C:maj,E
32,C:maj,F
32,C:maj,D
33,C:maj,C
