measure,chord,note
1,F:maj,F
1,F:maj,E
1,F:maj,D
1,F:maj,E
1,F:maj,F
2,F:maj,E
2,F:maj,D
2,F:maj,D
3,G:min,F
3,G:min,E
3,G:min,D
3,G:min,E
3,G:min,F
4,C:maj,E
5,G:min,D
5,G:min,C
5,G:min,A#
5,G:min,C
5,G:min,D
6,C:maj,C
6,C:maj,A#
6,C:maj,A#
6,C:maj,C
7,F:maj,A#
7,F:maj,A
7,F:maj,C
7,F:maj,C
8,G:min,C
8,G:min,A#
8,G:min,D
8,G:min,D
9,F:maj,F
9,F:maj,E
9,F:maj,D
9,F:maj,E
9,F:maj,F
10,F:maj,E
10,F:maj,D
10,F:maj,D
11,G:min,F
11,G:min,E
11,G:min,D
11,G:min,E
11,G:min,F
12,C:maj,E
13,G:min,D
13,G:min,C
13,G:min,A#
13,G:min,C
13,G:min,D
14,C:maj,C
14,C:maj,A#
14,C:maj,A#
14,C:maj,C
15,F:maj,A#
15,F:maj,A
15,F:maj,C
15,F:maj,C
16,E:maj,C
16,E:maj,B
16,E:maj,D
16,E:maj,D
17,A:min,E
17,A:min,C
17,A:min,E
17,A:min,C
18,A:min,E
18,A:min,C
18,A:min,E
18,A:min,E
18,A:min,C
18,A:min,E
19,A:min,C
19,A:min,E
19,A:min,C
19,A:min,E
19,A:min,C
19,A:min,E
20,D:maj,E
21,C:maj,G
21,C:maj,E
21,C:maj,G
21,C:maj,E
22,C:maj,G
22,C:maj,E
22,C:maj,G
22,C:maj,G
22,C:maj,E
22,C:maj,G
23,G:maj,E
23,G:maj,G
23,G:maj,E
23,G:maj,G
23,G:maj,E
23,G:maj,G
24,C:maj,G
25,F:maj,F
25,F:maj,E
25,F:maj,D
25,F:maj,E
25,F:maj,F
26,F:maj,E
26,F:maj,D
26,F:maj,D
27,G:min,F
27,G:min,E
27,G:min,D
27,G:min,E
27,G:min,F
28,C:maj,E
29,G:min,D
29,G:min,C
29,G:min,A#
29,G:min,C
29,G:min,D
30,C:maj,C
30,C:maj,A#
30,C:maj,D
31,G:min,G
31,G:min,A
32,F:maj,F
