measure,chord,note
1,C:maj,C
1,C:maj,D
1,C:maj,E
2,C:maj,F
2,C:maj,E
3,B:min,D
3,B:min,C
3,B:min,B
4,B:min,A
4,B:min,G#
5,A:maj,A
6,A:min,E
7,D:maj,D
8,F:min,D
9,C:maj,G
9,C:maj,C
10,C:maj,G
10,C:maj,C
11,A:min,G
11,A:min,F#
12,D:maj,E
12,D:maj,F#
13,G:maj,G
13,G:maj,A
14,D:min,D
14,D:min,E
15,G:maj,G
16,D:min,G
17,C:maj,C
17,C:maj,D
17,C:maj,E
18,C:maj,F
18,C:maj,E
19,B:min,D
19,B:min,C
19,B:min,B
20,B:min,A
20,B:min,G#
21,A:min,A
22,A:min,E
23,D:maj,D
24,F:min,G#
25,C:maj,G#
25,C:maj,G
26,E:min,B
26,E:min,C
27,G:maj,C#
28,G:maj,C#
28,G:maj,D
29,C:maj,F
29,C:maj,E
30,C:maj,G
30,C:maj,A
31,A#:min,A#
32,G:maj,A#
32,G:maj,B
33,C:maj,C
33,C:maj,D
33,C:maj,E
34,C:maj,F
34,C:maj,E
35,F:maj,A
36,F:maj,A
37,C:maj,A
37,C:maj,F#
37,C:maj,G
38,C:maj,G
39,D:min,G
40,G:maj,D
41,C:maj,C
42,B:maj,C
43,C:maj,C
44,C:maj,C
45,D:min,F
45,D:min,F
45,D:min,G
45,D:min,A
46,G:maj,B
46,G:maj,B
46,G:maj,A
46,G:maj,B
47,C:maj,C
48,C:maj,C
49,D:min,C
50,G:maj,C
51,C:maj,G
52,C:maj,G
53,D:min,F
53,D:min,F
53,D:min,G
53,D:min,A
54,G:maj,B
54,G:maj,B
54,G:maj,A
54,G:maj,B
55,C:maj,C
56,A:min,C
57,G:maj,D
58,D:maj,D
59,G:maj,G
60,G:maj,G
61,D:min,F
61,D:min,F
61,D:min,G
61,D:min,A
62,G:maj,B
62,G:maj,B
62,G:maj,A
62,G:maj,B
63,C:maj,C
64,C:maj,C
65,F#:min,C
66,B:maj,B
67,A#:maj,A#
68,A#:maj,A#
69,A#:maj,A#
70,A:maj,A
71,D:min,F
72,F:min,F
73,C:maj,E
73,C:maj,E
73,C:maj,F
73,C:maj,G
74,G:maj,G
74,G:maj,G
74,G:maj,A
74,G:maj,B
75,C:maj,C
76,C:maj,C
77,C:min,C
78,C:maj,C
