measure,chord,note
1,C:maj,B
1,C:maj,G
1,C:maj,A
2,C:maj,B
2,C:maj,G
2,C:maj,A
3,B:maj,B
4,B:maj,B
4,B:maj,D
4,B:maj,C
5,C:maj,B
5,C:maj,B
6,B:maj,B
6,B:maj,D
6,B:maj,C
7,C:maj,B
7,C:maj,B
8,B:maj,B
8,B:maj,C
8,B:maj,A
9,D:min,G
9,D:min,G
10,G:maj,G
10,G:maj,G
10,G:maj,A
11,G:maj,B
11,G:maj,C
11,G:maj,D
12,G:maj,D
12,G:maj,E
12,G:maj,D
13,E:min,G
14,D#:maj,G
15,D:min,G
16,G:maj,G
16,G:maj,G
16,G:maj,A
17,G:maj,D
17,G:maj,E
17,G:maj,F
18,G:maj,G
18,G:maj,A
18,G:maj,G
19,E:min,A#
20,E:min,A#
21,A:maj,A#
22,A:min,B
22,A:min,B
23,D:maj,B
23,D:maj,B
23,D:maj,B
24,G:maj,G
25,G:maj,G
26,A:min,B
26,A:min,B
27,D:maj,B
27,D:maj,B
27,D:maj,B
28,G:maj,G
29,G:maj,G
30,E:min,A
30,E:min,A
31,A:maj,A
31,A:maj,A
31,A:maj,A
32,A:min,D
33,D:maj,D
33,D:maj,D
33,D:maj,E
34,A#:maj,F
34,A#:maj,G
34,A#:maj,F
35,A:maj,G
35,A:maj,F
35,A:maj,G
36,G#:maj,D
37,G:maj,D
37,G:maj,G
37,G:maj,A
38,C:maj,B
38,C:maj,G
38,C:maj,A
39,C:maj,B
39,C:maj,G
39,C:maj,A
40,B:maj,B
41,B:maj,B
41,B:maj,D
41,B:maj,C
42,C:maj,B
42,C:maj,B
43,B:maj,B
43,B:maj,D
43,B:maj,C
44,C:maj,B
44,C:maj,B
45,B:maj,B
45,B:maj,C
45,B:maj,A
46,D:min,G
46,D:min,G
47,G:maj,G
47,G:maj,G
47,G:maj,A
48,G:maj,B
48,G:maj,C
48,G:maj,D
49,G:maj,D
49,G:maj,E
49,G:maj,D
50,E:min,G
50,E:min,A
50,E:min,G
51,E:min,A#
52,A:maj,A#
53,A:maj,A#
53,A:maj,A
53,A:maj,B
54,D:min,C
54,D:min,A
55,D#:min,C
55,D#:min,A
56,C:maj,C
56,C:maj,A
56,C:maj,B
57,F:maj,C
57,F:maj,A
57,F:maj,B
58,C:maj,C
59,G#:maj,C
60,C:maj,C
