measure,chord,note
2,G:maj,A
2,G:maj,F
2,G:maj,F
2,G:maj,F
2,G:maj,A
2,G:maj,A
3,C:min,A
3,C:min,F
3,C:min,F
3,C:min,A
3,C:min,F
3,C:min,F
4,F:maj,A
4,F:maj,C
5,F:maj,C
5,F:maj,C
5,F:maj,C
6,A:min,C
6,A:min,A
6,A:min,A
6,A:min,A
6,A:min,C
6,A:min,C
7,D:maj,C
7,D:maj,A
7,D:maj,A
7,D:maj,C
7,D:maj,A
7,D:maj,A
8,G:maj,D
8,G:maj,G
9,C:maj,G
9,C:maj,A
9,C:maj,G
10,F:maj,F
10,F:maj,F
10,F:maj,F
10,F:maj,F
10,F:maj,F
11,A#:maj,A#
11,A#:maj,A
11,A#:maj,G
12,F:maj,F
12,F:maj,F
12,F:maj,F
12,F:maj,F
12,F:maj,F
12,F:maj,F
13,C:maj,C
13,C:maj,A
13,C:maj,G
14,F:maj,F
14,F:maj,F
14,F:maj,F
14,F:maj,F
14,F:maj,F
15,A#:maj,D
15,A#:maj,C
15,A#:maj,D
16,A:maj,E
16,A:maj,C#
16,A:maj,D
16,A:maj,E
16,A:maj,C#
16,A:maj,D
17,A:maj,E
17,A:maj,A
17,A:maj,A
18,G:maj,A
18,G:maj,F
18,G:maj,F
18,G:maj,F
18,G:maj,A
18,G:maj,A
19,G:min,A
19,G:min,F
19,G:min,F
19,G:min,A
19,G:min,F
19,G:min,F
20,F:maj,A
20,F:maj,C
21,F:maj,C
21,F:maj,C
21,F:maj,C
22,A:min,C
22,A:min,A
22,A:min,A
22,A:min,A
22,A:min,C
22,A:min,C
23,D:maj,C
23,D:maj,A
23,D:maj,A
23,D:maj,C
23,D:maj,A
23,D:maj,A
24,G:maj,D
24,G:maj,G
25,C:maj,G
25,C:maj,A
25,C:maj,G
26,F:maj,F
26,F:maj,F
26,F:maj,F
26,F:maj,F
26,F:maj,F
27,A#:maj,A#
27,A#:maj,D
27,A#:maj,A#
27,A#:maj,D
28,F:maj,C
29,D:maj,C
29,D:maj,A
29,D:maj,A
30,G:maj,A
30,G:maj,F
30,G:maj,F
30,G:maj,A
30,G:maj,F
30,G:maj,F
31,C:maj,E
31,C:maj,C
31,C:maj,A
31,C:maj,D
32,F:maj,F
33,F:maj,F
