measure,chord,note
1,G:maj,G
1,G:maj,G
1,G:maj,G
2,C:maj,A
2,C:maj,G
2,C:maj,G
2,C:maj,E
2,C:maj,E
2,C:maj,A
2,C:maj,G
3,C:maj,G
3,C:maj,E
3,C:maj,E
3,C:maj,A
3,C:maj,G
3,C:maj,G
3,C:maj,A
4,A:min,E
4,A:min,E
4,A:min,D
4,A:min,E
4,A:min,D
5,A:min,E
5,A:min,D
5,A:min,C
5,A:min,C
5,A:min,E
6,F:maj,F
6,F:maj,F
6,F:maj,F
6,F:maj,G
7,G:maj,G
7,G:maj,G
7,G:maj,C
9,G:maj,D#
10,C:maj,E
10,C:maj,D#
10,C:maj,E
10,C:maj,D#
10,C:maj,E
10,C:maj,D
10,C:maj,C
10,C:maj,G
11,G:maj,A
11,G:maj,B
11,G:maj,G
12,C:maj,C
12,C:maj,C
12,C:maj,C
12,C:maj,E
12,C:maj,E
12,C:maj,A
13,G:maj,A
13,G:maj,G
14,C:maj,E
14,C:maj,D#
14,C:maj,E
14,C:maj,D#
14,C:maj,E
14,C:maj,E
15,C#:maj,F
15,C#:maj,C#
15,C#:maj,C#
15,C#:maj,C#
16,F#:maj,C#
16,F#:maj,C#
16,F#:maj,C#
16,F#:maj,C#
16,F#:maj,A#
16,F#:maj,C#
16,F#:maj,C#
16,F#:maj,D
