measure,chord,note
2,C:maj,A
2,C:maj,G
2,C:maj,G
3,G#:min,A
3,G#:min,G
3,G#:min,A
4,G#:min,A
4,G#:min,C
4,G#:min,C
5,G:maj,D
5,G:maj,D
6,G:maj,E
6,G:maj,D
6,G:maj,D
7,F:maj,A
7,F:maj,A
7,F:maj,A
7,F:maj,G
8,C:maj,A
8,C:maj,C
8,C:maj,C
8,C:maj,C
9,C:maj,C
10,C:maj,G
10,C:maj,G
11,C:maj,A
11,C:maj,G
11,C:maj,G
12,G#:min,A
12,G#:min,C
12,G#:min,C
12,G#:min,E
13,G#:min,E
14,G#:maj,D
14,G#:maj,D
14,G#:maj,D
14,G#:maj,D
15,G#:maj,E
15,G#:maj,D
15,G#:maj,D
16,F:maj,A
16,F:maj,C
16,F:maj,C
16,F:maj,D
16,F:maj,C
17,C:maj,C
18,C:maj,C
18,C:maj,D
19,C:maj,E
20,C:maj,E
20,C:maj,E
20,C:maj,D
20,C:maj,C
21,G:maj,D
22,G:maj,D
22,G:maj,E
22,G:maj,D
23,G#:min,C
24,G#:min,C
24,G#:min,E
24,G#:min,G
25,F:maj,A
26,F:maj,A
26,F:maj,A
26,F:maj,A
27,C:maj,G
27,C:maj,E
28,C:maj,E
28,C:maj,E
28,C:maj,D
28,C:maj,C
29,G:maj,D
29,G:maj,E
30,G:maj,E
30,G:maj,E
30,G:maj,D
30,G:maj,C
31,F:maj,C
32,F:maj,C
32,F:maj,C
32,F:maj,D
33,C:maj,C
34,C:maj,C
35,C:maj,G
35,C:maj,G
36,G#:min,C
36,G#:min,C
36,G#:min,C
37,G:maj,B
37,G:maj,C
37,G:maj,D
38,C:maj,E
38,C:maj,E
38,C:maj,E
38,C:maj,E
39,C:maj,E
39,C:maj,D
39,C:maj,C
39,C:maj,C
40,F:maj,F
40,F:maj,F
40,F:maj,F
40,F:maj,F
41,C:maj,F
41,C:maj,E
41,C:maj,D
41,C:maj,C
42,G:maj,D
42,G:maj,E
42,G:maj,E
43,G:maj,D
43,G:maj,D
44,G#:min,E
44,G#:min,E
44,G#:min,E
44,G#:min,E
45,A#:maj,D
45,A#:maj,D
45,A#:maj,D
45,A#:maj,D
46,F:maj,C
46,F:maj,C
46,F:maj,C
46,F:maj,C
47,C:maj,C
47,C:maj,C
47,C:maj,C
47,C:maj,C
48,G:maj,D
48,G:maj,E
48,G:maj,D
49,G:maj,D
49,G:maj,D
49,G:maj,E
50,G:maj,F
51,G:maj,F
52,C:maj,C
53,C:maj,C
53,C:maj,E
53,C:maj,D
53,C:maj,C
54,G:maj,D
55,G:maj,D
55,G:maj,E
55,G:maj,D
55,G:maj,C
56,C:maj,C
57,C:maj,C
57,C:maj,E
57,C:maj,D
57,C:maj,C
58,G:maj,D
59,G:maj,D
59,G:maj,E
59,G:maj,D
59,G:maj,C
60,C:maj,C
61,C:maj,C
61,C:maj,C
