measure,chord,note
1,C:maj,C
1,C:maj,B
1,C:maj,C
2,C:maj,D
2,C:maj,C
2,C:maj,G
2,C:maj,C
3,G:min,A#
3,G:min,A#
3,G:min,A#
3,G:min,A
4,G:min,A
4,G:min,G
4,G:min,G
5,C:maj,C
5,C:maj,B
5,C:maj,C
6,C:maj,D
6,C:maj,C
6,C:maj,G
6,C:maj,C
7,G:min,A#
7,G:min,A#
7,G:min,A#
7,G:min,A
7,G:min,A
8,G:min,B
8,G:min,G
8,G:min,G
9,C:maj,G
9,C:maj,G
9,C:maj,G
9,C:maj,A
10,C:maj,A#
10,C:maj,A
10,C:maj,A#
11,F:maj,D
11,F:maj,C
11,F:maj,C
11,F:maj,D
12,G:maj,E
12,G:maj,D
12,G:maj,C
12,G:maj,D
13,A:min,C
13,A:min,C
14,F:maj,B
14,F:maj,A
14,F:maj,A
14,F:maj,G
15,C:maj,G
15,C:maj,G
16,F:maj,B
16,F:maj,C
16,F:maj,C
16,F:maj,C
17,C:maj,B
17,C:maj,C
17,C:maj,C
17,C:maj,C
18,D:min,B
18,D:min,C
18,D:min,C
18,D:min,D
19,G:maj,E
19,G:maj,D
19,G:maj,C
19,G:maj,D
20,C:maj,C
21,C:maj,C
22,G:min,G
22,G:min,G
22,G:min,G
22,G:min,F
22,G:min,F
22,G:min,F
23,G:min,F
23,G:min,E
23,G:min,E
23,G:min,E
23,G:min,E
23,G:min,D
23,G:min,E
24,C:maj,C
24,C:maj,G
24,C:maj,G
24,C:maj,A
25,C:maj,A#
25,C:maj,A
25,C:maj,A#
26,F:maj,D
26,F:maj,C
26,F:maj,C
26,F:maj,C
26,F:maj,D
27,G:maj,E
27,G:maj,D
27,G:maj,D
27,G:maj,C
27,G:maj,D
28,A:min,C
29,F:maj,B
29,F:maj,A
29,F:maj,A
29,F:maj,G
30,C:maj,G
30,C:maj,G
31,F:maj,B
31,F:maj,C
31,F:maj,C
31,F:maj,C
32,C:maj,B
32,C:maj,C
32,C:maj,C
32,C:maj,C
33,D:min,B
33,D:min,C
33,D:min,C
33,D:min,D
34,G:maj,E
34,G:maj,D
34,G:maj,C
34,G:maj,D
35,C:maj,C
36,C:maj,C
