measure,chord,note
2,C:maj,G
2,C:maj,C
3,D:min,C
3,D:min,D
3,D:min,A
4,C:maj,G
4,C:maj,C
5,D:min,C
5,D:min,D
5,D:min,A
6,C:maj,G
6,C:maj,A
7,A:min,B
7,A:min,C
8,A:maj,C#
9,A:maj,C#
9,A:maj,C#
10,D:min,D
10,D:min,A
11,D:min,A
11,D:min,B
11,D:min,E
12,D:min,D
12,D:min,A
13,D:min,A
13,D:min,B
13,D:min,E
14,D:min,D
14,D:min,F
15,D:min,C#
15,D:min,A
16,D:min,C
16,D:min,F
17,G:maj,B
17,G:maj,A
18,C:maj,G
18,C:maj,C
19,D:min,C
19,D:min,D
19,D:min,A
20,C:maj,G
20,C:maj,C
21,D:min,C
21,D:min,D
21,D:min,A
22,C:maj,G
22,C:maj,A
23,A:min,B
23,A:min,C
24,A:maj,F
25,A:maj,F
25,A:maj,F
26,D:min,E
26,D:min,C
27,D:min,C
27,D:min,D
27,D:min,F
28,C:maj,E
28,C:maj,C
29,D:min,C
29,D:min,A#
29,D:min,G#
30,C:maj,G
30,C:maj,C
31,D:min,E
31,D:min,D
32,C:maj,A
33,C:maj,E
33,C:maj,F
33,C:maj,G
34,C:maj,G
35,C:maj,G
35,C:maj,G
35,C:maj,G
35,C:maj,A
36,D:min,A
37,G:maj,A
37,G:maj,E
37,G:maj,F
37,G:maj,G
38,C:maj,G
39,C:maj,G
39,C:maj,G
39,C:maj,G
39,C:maj,D
40,D:min,D
41,G:maj,D
41,G:maj,B
41,G:maj,C
41,G:maj,D
42,C:maj,D
43,C:maj,D
43,C:maj,D
43,C:maj,D
43,C:maj,G
44,A:min,G
45,A:min,G
45,A:min,C
45,A:min,C
45,A:min,B
45,A:min,A
46,D:min,G#
46,D:min,A#
46,D:min,G#
47,D:min,G#
47,D:min,D
47,D:min,D
47,D:min,E
47,D:min,F
48,D:min,G#
48,D:min,A#
48,D:min,G#
49,D:min,G#
49,D:min,A#
49,D:min,G#
50,C:maj,C
51,C:maj,C
51,C:maj,E
51,C:maj,F
51,C:maj,G
52,C:maj,G
53,C:maj,G
53,C:maj,G
53,C:maj,G
53,C:maj,A
54,D:min,A
55,G:maj,A
55,G:maj,E
55,G:maj,F
55,G:maj,G
56,C:maj,G
57,A:min,G
57,A:min,G
57,A:min,G
57,A:min,E
58,D:maj,E
59,D:min,E
59,D:min,E
59,D:min,F
60,C:maj,E
60,C:maj,C
61,D:min,C
61,D:min,D
61,D:min,F
62,C:maj,E
62,C:maj,C
63,D:min,C
63,D:min,A#
63,D:min,G#
64,C:maj,G
64,C:maj,C
65,D:min,E
65,D:min,D
66,C:maj,C
67,C:maj,C
