measure,chord,note
1,C:maj,G
2,E:maj,G#
2,E:maj,F
2,E:maj,E
3,A:min,D
3,A:min,C
4,A:min,B
4,A:min,A#
5,D:min,A
6,D:min,G
7,F:min,E
8,G:maj,E
9,C:maj,G
10,E:maj,G#
10,E:maj,F
10,E:maj,E
11,A:min,D
11,A:min,C
12,A:min,B
12,A:min,A#
13,A:maj,A
14,A#:maj,A
15,A:maj,F
16,A:maj,F
17,A:min,C
18,F:maj,B
18,F:maj,A
18,F:maj,E
19,D:min,G
19,D:min,F
20,F:min,E
20,F:min,D
21,C:maj,F
21,C:maj,E
22,A:min,D
22,A:min,C
23,D:maj,E
24,D:maj,E
25,C:maj,G
26,E:maj,G#
26,E:maj,F
26,E:maj,E
27,A:min,D
27,A:min,C
28,D#:min,B
28,D#:min,A
29,D:min,A
30,G:maj,E
31,C:maj,C
32,C:maj,C
