measure,chord,note
1,C:maj,C
1,C:maj,C
1,C:maj,E
1,C:maj,E
2,G:maj,G
2,G:maj,G
2,G:maj,F
3,C:maj,E
3,C:maj,E
3,C:maj,D
3,C:maj,D
4,C:maj,C
4,C:maj,C
5,G:maj,G
5,G:maj,G
5,G:maj,B
5,G:maj,B
6,D:maj,D
6,D:maj,D
6,D:maj,C
7,G:maj,B
7,G:maj,B
7,G:maj,A
7,G:maj,A
8,G:maj,G
8,G:maj,G
9,C:maj,C
10,F:maj,A
10,F:maj,A
10,F:maj,A
10,F:maj,A
11,F:maj,A
11,F:maj,A
11,F:maj,A
12,F:maj,C
12,F:maj,C
12,F:maj,B
12,F:maj,A
13,C:maj,G
13,C:maj,C
14,C:maj,C
14,C:maj,C
14,C:maj,E
14,C:maj,E
15,G:maj,G
15,G:maj,G
15,G:maj,F
16,C:maj,E
16,C:maj,E
16,C:maj,D
16,C:maj,D
17,C:maj,C
17,C:maj,C
