measure,chord,note
2,C:maj,E
2,C:maj,D
2,C:maj,C
3,F:maj,D
3,F:maj,C
3,F:maj,A
4,C:maj,G
4,C:maj,E
5,C:maj,E
5,C:maj,G
6,C:maj,E
6,C:maj,D
6,C:maj,C
7,G:maj,C
7,G:maj,B
7,G:maj,C
8,D:min,D
9,G:maj,D
9,G:maj,G
10,C:maj,E
10,C:maj,D
10,C:maj,C
11,F:maj,D
11,F:maj,C
11,F:maj,A
12,C:maj,G
12,C:maj,E
13,A:min,E
13,A:min,G
14,F:maj,A
14,F:maj,D
14,F:maj,C
15,G:maj,B
15,G:maj,A
15,G:maj,B
16,C:maj,C
17,C:maj,C
18,G:maj,G
19,C:maj,C
20,F:maj,A
21,G:maj,D
22,G:maj,B
22,G:maj,B
22,G:maj,B
23,G:maj,B
23,G:maj,A
23,G:maj,B
24,C:maj,C
24,C:maj,D
25,C:maj,E
26,G:maj,G
27,C:maj,C
28,F:maj,A
29,G:maj,D
29,G:maj,C
30,G:maj,B
30,G:maj,B
30,G:maj,B
31,G:maj,B
31,G:maj,A
31,G:maj,B
32,C:maj,C
