measure,chord,note
1,C:maj,G
1,C:maj,D
1,C:maj,G
1,C:maj,G
1,C:maj,D
1,C:maj,G
2,C:maj,G
2,C:maj,D
2,C:maj,G
2,C:maj,G
2,C:maj,D
2,C:maj,G
3,G#:maj,D#
4,G#:maj,D#
4,G#:maj,C
4,G#:maj,C#
4,G#:maj,D
4,G#:maj,D#
4,G#:maj,E
4,G#:maj,F
5,C:maj,G
5,C:maj,G
5,C:maj,D
5,C:maj,G
5,C:maj,G
5,C:maj,D
5,C:maj,G
6,C:maj,G
6,C:maj,D
6,C:maj,G
6,C:maj,C
6,C:maj,F
7,C#:maj,D#
7,C#:maj,B
7,C#:maj,B
8,C#:maj,B
8,C#:maj,B
8,C#:maj,C#
8,C#:maj,D
8,C#:maj,D#
8,C#:maj,E
8,C#:maj,F
9,C:maj,G
9,C:maj,G
9,C:maj,D
9,C:maj,G
9,C:maj,G
9,C:maj,D
9,C:maj,G
10,C:maj,G
10,C:maj,D
10,C:maj,G
10,C:maj,D#
10,C:maj,G
11,G#:maj,A#
11,G#:maj,G#
11,G#:maj,G
11,G#:maj,F
11,G#:maj,D#
11,G#:maj,C#
11,G#:maj,C
11,G#:maj,A#
12,G#:maj,F
12,G#:maj,D#
12,G#:maj,C#
12,G#:maj,C
12,G#:maj,A#
12,G#:maj,G#
12,G#:maj,G
12,G#:maj,F
13,C:maj,E
13,C:maj,C
13,C:maj,G
13,C:maj,G
14,C:maj,G
14,C:maj,C
14,C:maj,D
15,C#:maj,D#
15,C#:maj,B
15,C#:maj,F
15,C#:maj,F
16,C#:maj,F
16,C#:maj,C#
16,C#:maj,D#
17,C:maj,E
17,C:maj,C
17,C:maj,G
17,C:maj,G
18,C:maj,G
18,C:maj,C
18,C:maj,D
19,G#:maj,D#
19,G#:maj,F
19,G#:maj,G
19,G#:maj,F
19,G#:maj,G
19,G#:maj,G#
20,G#:maj,G
20,G#:maj,G#
20,G#:maj,A#
20,G#:maj,G#
20,G#:maj,A#
20,G#:maj,C
20,G#:maj,C
20,G#:maj,D
20,G#:maj,D#
21,D:min,E
21,D:min,C
21,D:min,E
21,D:min,C
22,C#:maj,E
22,C#:maj,B
22,C#:maj,E
22,C#:maj,B
22,C#:maj,E
23,C:maj,A
23,C:maj,A
23,C:maj,A
24,G:maj,A
24,G:maj,G
24,G:maj,D
24,G:maj,G
25,C#:maj,E
25,C#:maj,B
25,C#:maj,E
25,C#:maj,B
25,C#:maj,G
