measure,chord,note
1,F:maj,C
1,F:maj,A
1,F:maj,C
1,F:maj,A
1,F:maj,D
1,F:maj,C
1,F:maj,C
1,F:maj,A
2,F:maj,C
2,F:maj,A
2,F:maj,C
2,F:maj,A
2,F:maj,D
2,F:maj,C
2,F:maj,C
2,F:maj,A
2,F:maj,A
3,G:min,G
3,G:min,A
3,G:min,A#
4,G:min,A#
4,G:min,A#
5,C:maj,A#
5,C:maj,G
5,C:maj,A#
5,C:maj,G
5,C:maj,C
5,C:maj,A#
5,C:maj,A#
5,C:maj,G
6,G:min,A#
6,G:min,G
6,G:min,A#
6,G:min,G
6,G:min,C
6,G:min,A#
6,G:min,A
6,G:min,G
7,F:maj,F
7,F:maj,G
7,F:maj,A
8,F:maj,A
9,F:maj,F
9,F:maj,F
9,F:maj,F
9,F:maj,F
9,F:maj,G
9,F:maj,A
10,F:maj,F
10,F:maj,F
10,F:maj,G
10,F:maj,A
11,G:min,A
11,G:min,G
11,G:min,G
12,C:maj,G
12,C:maj,G
12,C:maj,F
12,C:maj,G
13,F:maj,F
13,F:maj,G
13,F:maj,A
14,F:maj,F
14,F:maj,F
14,F:maj,F
14,F:maj,G
14,F:maj,A
15,G:min,A
15,G:min,G
15,G:min,G
16,C:maj,G
16,C:maj,G
16,C:maj,F
16,C:maj,E
17,F:maj,F
18,F:maj,A
19,F:maj,C
19,F:maj,A
19,F:maj,C
19,F:maj,A
19,F:maj,D
19,F:maj,C
19,F:maj,C
19,F:maj,A
20,F:maj,C
20,F:maj,A
20,F:maj,C
20,F:maj,A
20,F:maj,D
20,F:maj,C
20,F:maj,C
20,F:maj,A
21,G:min,G
21,G:min,A
21,G:min,A#
22,G:min,A#
22,G:min,G
23,C:maj,A#
23,C:maj,G
23,C:maj,A#
23,C:maj,G
23,C:maj,C
23,C:maj,A#
23,C:maj,A#
23,C:maj,G
24,G:min,A#
24,G:min,G
24,G:min,A#
24,G:min,G
24,G:min,C
24,G:min,A#
24,G:min,A
24,G:min,G
25,F:maj,F
25,F:maj,G
25,F:maj,A
26,F:maj,A
27,F:maj,F
27,F:maj,G
27,F:maj,F
28,F:maj,F
