measure,chord,note
1,C:maj,D
1,C:maj,C
2,C:min,B
2,C:min,D
2,C:min,C
2,C:min,C
2,C:min,A
3,G:maj,A
3,G:maj,G
4,A:maj,A
4,A:maj,A#
4,A:maj,A
4,A:maj,A
4,A:maj,G
5,D:maj,E
5,D:maj,D
6,G:maj,E
6,G:maj,G
6,G:maj,A
6,G:maj,B
6,G:maj,A
7,C:maj,A
8,D:maj,A
8,D:maj,G
8,D:maj,A
8,D:maj,B
9,C:maj,D
9,C:maj,C
10,C:min,B
10,C:min,D
10,C:min,C
10,C:min,C
10,C:min,A
11,G:maj,A
11,G:maj,G
12,A:maj,A
12,A:maj,A#
12,A:maj,A
12,A:maj,A
12,A:maj,G
13,D:maj,E
13,D:maj,D
14,G:maj,E
14,G:maj,G
14,G:maj,A
14,G:maj,G
15,C:maj,C
16,C:maj,C
16,C:maj,B
16,C:maj,C
16,C:maj,C#
17,E:maj,D
17,E:maj,C
18,E:maj,B
18,E:maj,C
18,E:maj,D
18,E:maj,D
18,E:maj,E
19,A:maj,B
19,A:maj,A
19,A:maj,B
19,A:maj,A
20,A:maj,A
21,D:maj,B
21,D:maj,A
22,D:maj,A
22,D:maj,B
22,D:maj,D
22,D:maj,D
22,D:maj,B
23,G:maj,A
23,G:maj,G
23,G:maj,A
23,G:maj,G
24,D:maj,G
24,D:maj,G
24,D:maj,A
24,D:maj,B
25,C:maj,D
25,C:maj,C
26,C:min,B
26,C:min,D
26,C:min,C
26,C:min,C
26,C:min,A
27,G:maj,A
27,G:maj,G
28,A:maj,A
28,A:maj,A#
28,A:maj,A
28,A:maj,A
28,A:maj,G
29,D:maj,E
29,D:maj,D
30,G:maj,A
30,G:maj,G
30,G:maj,G
30,G:maj,A
31,C:maj,C
32,D:maj,C
33,C:maj,C
34,C:maj,C
