measure,chord,note
1,C:maj,E
1,C:maj,A
1,C:maj,C
1,C:maj,A
2,C:maj,E
2,C:maj,C
2,C:maj,C
2,C:maj,C
3,C:maj,G
3,C:maj,A
3,C:maj,C
3,C:maj,A
4,C:maj,E
4,C:maj,C
4,C:maj,C
4,C:maj,C
4,C:maj,G
5,G:maj,G
5,G:maj,G
6,G:maj,G
6,G:maj,G
6,G:maj,G
6,G:maj,F
7,C:maj,F
7,C:maj,E
7,C:maj,E
10,F:maj,A
10,F:maj,G
10,F:maj,E
11,G:maj,G
11,G:maj,E
11,G:maj,D
11,G:maj,E
11,G:maj,F
12,C:maj,G
12,C:maj,G
12,C:maj,G
12,C:maj,C
13,A:min,C
14,F:maj,A
14,F:maj,G
14,F:maj,E
15,G:maj,G
15,G:maj,E
15,G:maj,D
15,G:maj,E
15,G:maj,F
16,C:maj,G
16,C:maj,G
16,C:maj,G
16,C:maj,C
17,A:min,C
18,F:maj,A
18,F:maj,C
19,G:maj,C
19,G:maj,G
19,G:maj,G
19,G:maj,E
19,G:maj,D
20,C:maj,C
