measure,chord,note
1,F:maj,F
1,F:maj,F
1,F:maj,F
1,F:maj,C
1,F:maj,D
2,C:maj,E
2,C:maj,E
2,C:maj,G
2,C:maj,C
2,C:maj,E
3,G:maj,D
3,G:maj,D
3,G:maj,D
3,G:maj,D
3,G:maj,C
3,G:maj,D
4,C:maj,E
4,C:maj,E
4,C:maj,C
4,C:maj,C
4,C:maj,D
4,C:maj,E
5,F:maj,F
5,F:maj,F
5,F:maj,F
5,F:maj,F
5,F:maj,C
5,F:maj,D
6,C:maj,E
6,C:maj,E
7,D:min,D
7,D:min,D
7,D:min,D
7,D:min,B
7,D:min,G
7,D:min,A
7,D:min,B
8,C:maj,C
8,C:maj,C
9,C:maj,C
9,C:maj,C
9,C:maj,D
9,C:maj,E
10,F:maj,F
10,F:maj,F
10,F:maj,F
10,F:maj,C
10,F:maj,C
10,F:maj,D
11,C:maj,E
11,C:maj,E
11,C:maj,G
11,C:maj,G
11,C:maj,C
11,C:maj,E
12,G:maj,D
12,G:maj,D
12,G:maj,D
12,G:maj,D
12,G:maj,C
12,G:maj,D
13,C:maj,E
13,C:maj,E
13,C:maj,C
13,C:maj,C
13,C:maj,D
13,C:maj,E
14,F:maj,F
14,F:maj,F
14,F:maj,F
14,F:maj,C
14,F:maj,D
15,C:maj,E
15,C:maj,E
16,D:min,D
16,D:min,D
16,D:min,D
16,D:min,B
16,D:min,G
16,D:min,A
16,D:min,B
X1,C:maj,C
X1,C:maj,C
17,C:maj,C
17,C:maj,C
