measure,chord,note
2,C:maj,E
2,C:maj,C
2,C:maj,C
3,F:maj,C
3,F:maj,D
3,F:maj,C
3,F:maj,A
4,C:maj,G
5,F:maj,C
5,F:maj,D
6,C:maj,E
6,C:maj,C
6,C:maj,C
7,F:maj,D
7,F:maj,C
7,F:maj,A
7,F:maj,C
7,F:maj,A
8,C:maj,G
10,C:maj,G
10,C:maj,A
11,F:maj,C
11,F:maj,D
12,C:maj,G
12,C:maj,G
12,C:maj,A
12,C:maj,A
13,F:maj,C
13,F:maj,C
13,F:maj,D
14,C:maj,C
14,C:maj,G
14,C:maj,G
15,C:maj,G
15,C:maj,G
15,C:maj,A
15,C:maj,C
16,F:maj,C
16,F:maj,D
16,F:maj,C
16,F:maj,C
16,F:maj,A
16,F:maj,C
17,G:maj,D
17,G:maj,E
18,C:maj,A
18,C:maj,E
19,F:maj,D
19,F:maj,C
19,F:maj,A
19,F:maj,C
19,F:maj,C
19,F:maj,A
20,C:maj,G
21,F:maj,A
21,F:maj,C
21,F:maj,D
22,C:maj,E
22,C:maj,D
22,C:maj,C
22,C:maj,A
22,C:maj,G
23,F:maj,C
23,F:maj,D
23,F:maj,C
23,F:maj,C
23,F:maj,A
24,C:maj,G
25,F:maj,E
26,C:maj,G
26,C:maj,A
27,F:maj,C
27,F:maj,D
28,C:maj,G
28,C:maj,G
28,C:maj,A
28,C:maj,A
29,F:maj,C
29,F:maj,C
29,F:maj,D
30,C:maj,C
30,C:maj,G
30,C:maj,G
31,C:maj,G
31,C:maj,G
31,C:maj,A
31,C:maj,C
32,F:maj,C
32,F:maj,D
32,F:maj,C
32,F:maj,C
32,F:maj,A
32,F:maj,C
33,G:maj,E
33,G:maj,E
34,C:maj,E
34,C:maj,D
34,C:maj,E
34,C:maj,C
35,F:maj,E
35,F:maj,C
35,F:maj,A
36,C:maj,G
37,F:maj,E
37,F:maj,D
38,C:maj,C
38,C:maj,A
38,C:maj,C
38,C:maj,A
38,C:maj,C
38,C:maj,D
38,C:maj,E
39,F:maj,D
39,F:maj,C
39,F:maj,B
40,C:maj,G
41,F:maj,E
42,C:maj,G
42,C:maj,A
43,F:maj,C
43,F:maj,D
44,C:maj,G
44,C:maj,G
44,C:maj,A
44,C:maj,A
45,C:maj,C
45,C:maj,C
45,C:maj,D
46,C:maj,C
46,C:maj,G
46,C:maj,G
47,C:maj,G
47,C:maj,G
47,C:maj,A
47,C:maj,C
48,F:maj,C
48,F:maj,D
48,F:maj,C
48,F:maj,C
48,F:maj,A
48,F:maj,C
50,C:maj,E
50,C:maj,E
50,C:maj,E
50,C:maj,C
50,C:maj,C
50,C:maj,D
51,C:maj,E
51,C:maj,D
51,C:maj,E
51,C:maj,C
51,C:maj,C
52,D:min,D
52,D:min,C
52,D:min,C
52,D:min,A
53,G:maj,E
53,G:maj,D
53,G:maj,D
53,G:maj,C
53,G:maj,E
53,G:maj,D
53,G:maj,D
53,G:maj,C
54,C:maj,A
54,C:maj,G
54,C:maj,G
55,C:maj,E
55,C:maj,D
55,C:maj,D
55,C:maj,C
56,D:min,E
56,D:min,D
56,D:min,D
56,D:min,C
56,D:min,E
56,D:min,D
56,D:min,D
56,D:min,C
57,G:maj,D
57,G:maj,C
57,G:maj,A
57,G:maj,C
57,G:maj,A
58,C:maj,A
58,C:maj,A
58,C:maj,G
58,C:maj,G
59,D:min,D
59,D:min,E
59,D:min,E
59,D:min,D
59,D:min,C
60,G:maj,E
60,G:maj,D
60,G:maj,C
60,G:maj,A
60,G:maj,D
61,C:maj,C
