measure,chord,note
2,G:maj,B
2,G:maj,A
2,G:maj,G
2,G:maj,A
2,G:maj,A
3,E:min,E
3,E:min,G
3,E:min,A
4,G:maj,B
4,G:maj,A
4,G:maj,G
4,G:maj,E
4,G:maj,E
5,D:maj,D
5,D:maj,A
6,C:maj,A#
6,C:maj,A
6,C:maj,G
6,C:maj,A
6,C:maj,E
6,C:maj,G
7,E:min,A#
7,E:min,A
7,E:min,G
7,E:min,E
7,E:min,G
8,G:maj,G
8,G:maj,E
8,G:maj,D
8,G:maj,A#
9,G:maj,G
9,G:maj,G
9,G:maj,A
10,G:maj,G
10,G:maj,D
10,G:maj,E
11,D:min,F
11,D:min,E
11,D:min,F
11,D:min,G
12,G:maj,F
12,G:maj,E
12,G:maj,D
12,G:maj,B
13,C:maj,C
13,C:maj,E
13,C:maj,G
13,C:maj,F
14,C:maj,E
14,C:maj,E
14,C:maj,F#
15,E:min,G
15,E:min,F#
15,E:min,G
15,E:min,A
16,A:maj,G
16,A:maj,F#
16,A:maj,E
16,A:maj,G
17,D:maj,A
17,D:maj,D
17,D:maj,D
17,D:maj,D
18,D:maj,A#
18,D:maj,G
18,D:maj,A
19,G:maj,B
19,G:maj,A
19,G:maj,G
19,G:maj,A
19,G:maj,A
20,E:min,E
20,E:min,G
20,E:min,A
21,G:maj,B
21,G:maj,A
21,G:maj,G
21,G:maj,E
21,G:maj,E
22,D:maj,D
22,D:maj,A
23,C:maj,A#
23,C:maj,A
23,C:maj,G
23,C:maj,A
23,C:maj,E
23,C:maj,G
24,E:min,A#
24,E:min,A
24,E:min,G
24,E:min,E
24,E:min,G
25,G:maj,G
25,G:maj,E
25,G:maj,D
25,G:maj,A#
26,G:maj,G
