measure,chord,note
1,D:min,C
1,D:min,D
2,C:maj,E
2,C:maj,D#
3,C:maj,E
3,C:maj,D#
4,C:maj,E
4,C:maj,C
5,G:maj,C
5,G:maj,D
6,C:maj,E
6,C:maj,E
7,D#:min,D
7,D#:min,C
8,G:maj,B
9,D:min,B
9,D:min,D
9,D:min,E
10,D:min,F
10,D:min,E
11,A:maj,F
11,A:maj,E
12,D:min,F
12,D:min,D
13,G:maj,D
13,G:maj,E
14,D:min,F
14,D:min,F
15,G:maj,E
15,G:maj,D
16,C:maj,C
17,C:maj,C
17,C:maj,E
17,C:maj,F
18,C:maj,G
18,C:maj,E
19,C:maj,G
19,C:maj,E
20,C:maj,G
20,C:maj,E
21,C:maj,G
21,C:maj,E
22,C:maj,C
22,C:maj,G
23,A:maj,G
23,A:maj,F
23,A:maj,E
24,D:min,F
25,G:maj,F
25,G:maj,D
25,G:maj,E
26,D:min,F
26,D:min,F
27,G:maj,G
27,G:maj,F
28,C:maj,E
28,C:maj,C
29,C:maj,C
29,C:maj,E
30,G:maj,D
30,G:maj,D
31,D:min,C
31,D:min,B
32,C:maj,C
33,D:min,C
33,D:min,D
34,C:maj,C
35,C:maj,C
