measure,chord,note
1,C:maj,G
1,C:maj,C
1,C:maj,B
2,C:min,C
2,C:min,G
3,D:min,F
3,D:min,B
4,C#:maj,B
5,C:maj,E
5,C:maj,A
5,C:maj,G#
6,F#:min,A
6,F#:min,E
7,D:min,D
7,D:min,G
8,G:maj,G
9,E:min,G
9,E:min,A
9,E:min,B
10,A:maj,D
10,A:maj,C#
11,D:min,E
11,D:min,D
11,D:min,F
12,D:min,F
13,F#:min,A
13,F#:min,B
13,F#:min,C
14,B:maj,E
14,B:maj,D#
15,E:min,F#
15,E:min,E
15,E:min,G
16,D:min,G
17,C:maj,G
17,C:maj,C
17,C:maj,B
18,C:min,C
18,C:min,G
19,D:min,F
19,D:min,B
20,C#:maj,B
21,C:maj,E
21,C:maj,A
21,C:maj,G#
22,F#:min,A
22,F#:min,E
23,D:min,D
23,D:min,G
24,G:maj,G
25,E:min,G
25,E:min,A
25,E:min,B
26,A:maj,D
26,A:maj,E
26,A:maj,C#
27,D:min,E
27,D:min,D
27,D:min,F
27,D:min,E
28,A#:maj,G
28,A#:maj,F
28,A#:maj,G#
29,C:maj,A
29,C:maj,C
29,C:maj,B
30,D:min,C
30,D:min,F
30,D:min,B
31,C:maj,C
32,D:min,C
33,C:maj,C
34,C:maj,C
