measure,chord,note
2,G:maj,B
2,G:maj,C
2,G:maj,C#
3,G:maj,D
3,G:maj,A
3,G:maj,G
4,C:maj,A
5,A:min,A
5,A:min,C
5,A:min,A
6,D:min,E
7,G:maj,E
7,G:maj,G
7,G:maj,B
8,C:maj,A
9,C:maj,A
9,C:maj,G
9,C:maj,A
10,G:maj,B
10,G:maj,C
10,G:maj,C#
11,G:maj,D
11,G:maj,A
11,G:maj,G
12,A:min,C
13,A:min,C
13,A:min,B
13,A:min,A
14,E:maj,B
15,B:maj,B
15,B:maj,F#
15,B:maj,G#
16,E:maj,E
17,G:maj,G
17,G:maj,G
17,G:maj,A
18,A:min,C
19,D:maj,C
19,D:maj,E
19,D:maj,F#
20,C:maj,A
21,G:maj,A
21,G:maj,A
21,G:maj,G
22,C:maj,C
23,C:maj,C
