measure,chord,note
1,C:maj,G
1,C:maj,E
1,C:maj,F
1,C:maj,G
1,C:maj,F
2,C:maj,F
2,C:maj,E
2,C:maj,D
2,C:maj,C
3,F:maj,C
3,F:maj,A
4,F:maj,A
5,C:maj,G
5,C:maj,E
5,C:maj,F
5,C:maj,G
5,C:maj,F
6,C:maj,F
6,C:maj,E
6,C:maj,D
6,C:maj,C
7,F:maj,C
8,F:maj,C
9,D:min,D
9,D:min,E
9,D:min,F
9,D:min,E
10,D:min,E
10,D:min,D
10,D:min,C
10,D:min,D
11,G:maj,D
12,G:maj,D
13,D:min,D
13,D:min,E
13,D:min,F
13,D:min,E
14,D:min,E
14,D:min,D
14,D:min,C
14,D:min,D
15,G:maj,D
16,G:maj,D
17,A:min,E
17,A:min,A
17,A:min,B
17,A:min,C
17,A:min,B
18,F:maj,B
18,F:maj,A
18,F:maj,G
18,F:maj,F
19,C:maj,G
19,C:maj,G
20,G:maj,G
21,A:min,A
21,A:min,B
21,A:min,C
21,A:min,B
22,F:maj,B
22,F:maj,A
22,F:maj,G
22,F:maj,F
23,C:maj,G
24,G:maj,D
24,G:maj,C
24,G:maj,B
25,A:min,C
25,A:min,A
25,A:min,B
25,A:min,C
25,A:min,B
26,F:maj,B
26,F:maj,A
26,F:maj,G
26,F:maj,F
27,C:maj,G
27,C:maj,A
28,A:min,E
28,A:min,D
28,A:min,C
28,A:min,C
29,D:min,G
29,D:min,D
29,D:min,E
29,D:min,F
29,D:min,E
30,G:maj,E
30,G:maj,D
30,G:maj,C
30,G:maj,B
31,F:maj,C
32,G#:maj,C
33,C:maj,C
