measure,chord,note
1,C:maj,C
1,C:maj,C
1,C:maj,C
2,C:maj,C
2,C:maj,D
2,C:maj,D
3,C:maj,E
3,C:maj,E
3,C:maj,E
4,C:maj,E
4,C:maj,C
4,C:maj,E
5,C:maj,G
5,C:maj,G
5,C:maj,G
6,F:maj,A
6,F:maj,G
6,F:maj,E
7,G:maj,D
7,G:maj,D
7,G:maj,D
8,G:maj,D
9,G:maj,G
9,G:maj,G
10,F:maj,A
10,F:maj,G
10,F:maj,E
10,F:maj,D
11,C:maj,C
11,C:maj,G
11,C:maj,G
12,F:maj,A
12,F:maj,G
12,F:maj,E
12,F:maj,E
13,G:maj,D
13,G:maj,G
13,G:maj,G
14,F:maj,A
14,F:maj,G
14,F:maj,E
14,F:maj,E
14,F:maj,D
15,C:maj,C
15,C:maj,C
15,C:maj,E
15,C:maj,E
16,G:maj,F
16,G:maj,E
16,G:maj,D
17,C:maj,C
