measure,chord,note
2,C:maj,G
2,C:maj,F
2,C:maj,E
3,G:maj,F
3,G:maj,E
3,G:maj,D
4,C:maj,E
4,C:maj,D
4,C:maj,C
5,G:maj,D
5,G:maj,G
6,C:maj,C
6,C:maj,C
7,G:maj,D
7,G:maj,E
7,G:maj,F
8,C:maj,G
9,G:maj,G
9,G:maj,G
10,C:maj,G
10,C:maj,F
10,C:maj,E
11,G:maj,F
11,G:maj,E
11,G:maj,D
12,C:maj,E
12,C:maj,D
12,C:maj,C
13,G:maj,D
13,G:maj,G
14,C:maj,C
14,C:maj,D
14,C:maj,E
15,G:maj,F
15,G:maj,E
15,G:maj,D
16,C:maj,C
17,C:maj,C
17,C:maj,C
18,F:maj,A
18,F:maj,B
18,F:maj,C
19,D:min,C
19,D:min,B
19,D:min,A
20,C:maj,G
20,C:maj,E
21,C:maj,G
21,C:maj,E
22,F:maj,A
22,F:maj,B
22,F:maj,C
23,D:min,C
23,D:min,B
23,D:min,A
24,G:maj,G
25,G:maj,G
25,G:maj,G
26,G:maj,G
26,G:maj,G
27,F:min,G#
27,F:min,G
27,F:min,F
28,D#:maj,D#
28,D#:maj,D
28,D#:maj,C
29,G:maj,D
29,G:maj,D#
30,D#:maj,C
30,D#:maj,C
31,G:maj,D
31,G:maj,D#
31,G:maj,F
32,C:min,G
32,C:min,G
33,A#:maj,A#
34,A#:maj,A#
35,A#:maj,B
36,A#:maj,B
36,A#:maj,A#
37,C:maj,C
38,D:min,B
39,C:maj,C
40,G:maj,D
41,C:maj,C
42,A:min,C
43,G:maj,G
44,G:maj,G
44,G:maj,E
45,C:maj,E
46,G:maj,D
47,C:maj,E
48,G:maj,F
49,C:maj,E
50,C:maj,E
51,G#:min,D
52,E:maj,D
52,E:maj,E
53,D:min,F
54,A:maj,E
55,D:min,D
56,D:maj,C
57,G#:maj,B
58,G:maj,B
59,C:maj,C
60,F:maj,F
61,D:min,F
62,C:maj,E
63,G:maj,D
64,G:maj,C
65,C:maj,C
66,C:maj,C
67,C:maj,C
72,G:maj,G
73,D#:maj,E
74,D#:maj,E
75,D#:maj,E
76,D#:maj,E
