measure,chord,note
2,C:maj,E
2,C:maj,C
2,C:maj,C
2,C:maj,G
3,C:maj,G
3,C:maj,E
3,C:maj,F
3,C:maj,G
4,F:maj,G
4,F:maj,F
5,D:min,F
5,D:min,D
6,G:maj,D
6,G:maj,B
6,G:maj,B
6,G:maj,G
7,G:maj,G
7,G:maj,E
7,G:maj,G
7,G:maj,F
8,C:maj,E
9,C:maj,E
9,C:maj,E
10,C:maj,E
10,C:maj,C
10,C:maj,C
10,C:maj,G
11,C:maj,E
11,C:maj,E
11,C:maj,F
11,C:maj,G
12,F:maj,B
12,F:maj,A
13,F:maj,A
13,F:maj,C
14,C:maj,C
14,C:maj,G
14,C:maj,E
14,C:maj,G
15,D:min,F
15,D:min,F
15,D:min,E
15,D:min,D
16,C:maj,C
17,C:maj,C
18,C:maj,E
19,C:maj,E
19,C:maj,C
19,C:maj,C
19,C:maj,G
20,C:maj,C
20,C:maj,B
20,C:maj,A#
21,F:maj,A
22,A:maj,A
23,G:maj,D
23,G:maj,B
23,G:maj,B
23,G:maj,G
24,G:maj,B
24,G:maj,A
24,G:maj,B
25,C:maj,A
25,C:maj,G
26,C:maj,G
26,C:maj,E
27,C:maj,E
27,C:maj,C
27,C:maj,C
27,C:maj,G
28,G:maj,C
28,G:maj,C
28,G:maj,B
28,G:maj,A#
29,G:maj,A
29,G:maj,D
29,G:maj,C
30,F:maj,C
30,F:maj,C
31,C:maj,C
31,C:maj,G
31,C:maj,E
31,C:maj,G
32,D:min,F
32,D:min,E
32,D:min,D
33,C:maj,C
34,C:maj,C
34,C:maj,E
35,C:maj,C
36,C:maj,C
37,C:maj,E
37,C:maj,C
37,C:maj,C
37,C:maj,G
38,C:maj,G
38,C:maj,E
38,C:maj,F
38,C:maj,G
39,F:maj,G
39,F:maj,F
40,D:min,F
40,D:min,D
41,G:maj,D
41,G:maj,B
41,G:maj,B
41,G:maj,G
42,G:maj,G
42,G:maj,E
42,G:maj,G
42,G:maj,F
43,C:maj,E
44,C:maj,E
44,C:maj,E
45,C:maj,E
45,C:maj,C
45,C:maj,C
45,C:maj,G
46,G:maj,C
46,G:maj,C
46,G:maj,B
46,G:maj,A#
47,F:maj,A
47,F:maj,D
47,F:maj,C
48,F:maj,C
48,F:maj,C
49,C:maj,C
49,C:maj,G
49,C:maj,E
49,C:maj,G
50,D:min,F
50,D:min,F
50,D:min,E
50,D:min,D
51,C:maj,C
52,C:maj,C
52,C:maj,E
