measure,chord,note
1,C:maj,G
1,C:maj,C
1,C:maj,E
2,D:min,G
2,D:min,F
2,D:min,F
3,G:maj,G
3,G:maj,D
3,G:maj,F
4,C:maj,A
4,C:maj,G
4,C:maj,G
5,A:min,G
5,A:min,C
5,A:min,E
6,D:min,E
6,D:min,D
6,D:min,D
6,D:min,A
7,G:maj,C
7,G:maj,B
7,G:maj,B
7,G:maj,F
8,C:maj,A
8,C:maj,G
8,C:maj,G
9,C:maj,G
9,C:maj,C
9,C:maj,E
10,D:min,G
10,D:min,F
10,D:min,F
11,G:maj,G
11,G:maj,D
11,G:maj,F
12,C:maj,A
12,C:maj,G
12,C:maj,G
13,A:min,G
13,A:min,C
13,A:min,E
14,D:min,E
14,D:min,D
14,D:min,D
14,D:min,A
15,G:maj,C
15,G:maj,B
15,G:maj,A
15,G:maj,B
16,C:maj,C
16,C:maj,C
17,G#:maj,C
17,G#:maj,C
17,G#:maj,D#
17,G#:maj,F
18,D#:maj,D#
18,D#:maj,A#
18,D#:maj,G#
19,F:min,G#
19,F:min,G#
19,F:min,C
19,F:min,C#
20,C:min,C
20,C:min,G
20,C:min,G#
20,C:min,G
21,F:min,F
21,F:min,G#
21,F:min,G
21,F:min,F
21,F:min,G
21,F:min,F
22,C:maj,E
22,C:maj,G
22,C:maj,C
22,C:maj,E
23,F:maj,E
23,F:maj,D
23,F:maj,C
23,F:maj,C
24,D:min,C
24,D:min,B
24,D:min,A
24,D:min,G
25,C:maj,G
25,C:maj,C
25,C:maj,E
26,D:min,G
26,D:min,F
26,D:min,F
27,G:maj,G
27,G:maj,D
27,G:maj,F
28,C:maj,A
28,C:maj,G
28,C:maj,G
29,A:min,G
29,A:min,C
29,A:min,E
30,D:min,E
30,D:min,D
30,D:min,D
30,D:min,A
31,F:maj,C
31,F:maj,B
31,F:maj,A
31,F:maj,B
32,C:maj,C
33,C:maj,G
33,C:maj,C
33,C:maj,E
34,D:min,G
34,D:min,F
34,D:min,F
35,G:maj,G
35,G:maj,D
35,G:maj,F
36,C:maj,A
36,C:maj,G
36,C:maj,G
37,A:min,G
37,A:min,C
37,A:min,E
38,D:min,E
38,D:min,D
38,D:min,D
38,D:min,A
39,F:maj,C
39,F:maj,B
39,F:maj,A
39,F:maj,B
40,C:maj,C
