measure,chord,note
1,C:maj,C
2,E:min,G
3,F:maj,A
3,F:maj,G
3,F:maj,F
4,G:maj,G
5,C:maj,C
5,C:maj,C
6,A:min,C
6,A:min,A
6,A:min,C
7,D:min,C
7,D:min,G
8,G:maj,G
8,G:maj,E
8,G:maj,G
9,C:maj,A
9,C:maj,G
9,C:maj,E
10,C:maj,G
10,C:maj,E
10,C:maj,C
11,F:maj,D
11,F:maj,C
11,F:maj,A
12,C:maj,C
13,D:min,D
13,D:min,E
13,D:min,C
13,D:min,C
14,G:maj,C
14,G:maj,C
15,C:maj,C
16,D:min,A
16,D:min,G
16,D:min,E
16,D:min,D
16,D:min,C
16,D:min,A
16,D:min,G
17,C:maj,C
18,E:min,G
18,E:min,G
19,F:maj,A
19,F:maj,G
19,F:maj,F
20,G:maj,G
21,C:maj,C
21,C:maj,C
21,C:maj,C
21,C:maj,C
22,A:min,C
22,A:min,C
23,D:min,A
23,D:min,G
24,G:maj,G
24,G:maj,G
25,C:maj,A
25,C:maj,G
25,C:maj,E
26,C:maj,G
26,C:maj,E
26,C:maj,C
27,F:maj,D
27,F:maj,C
27,F:maj,A
28,C:maj,C
29,D:min,E
29,D:min,C
29,D:min,C
30,G:maj,D
30,G:maj,C
30,G:maj,D
31,C:maj,C
32,F:maj,C
32,F:maj,C
32,F:maj,C
33,F:maj,A
33,F:maj,A
33,F:maj,B
34,F#:min,C
34,F#:min,B
34,F#:min,A
35,C:maj,B
35,C:maj,G
36,C:maj,G
36,C:maj,C
36,C:maj,C
37,F:maj,A
37,F:maj,A
37,F:maj,B
38,F#:min,C
38,F#:min,B
38,F#:min,A
39,C:maj,B
39,C:maj,G
39,C:maj,E
40,C:maj,G
40,C:maj,B
40,C:maj,C
41,F:maj,A
41,F:maj,A
41,F:maj,B
42,F:maj,C
42,F:maj,B
43,E:min,G
43,E:min,A
43,E:min,G
44,G#:maj,D#
44,G#:maj,D
45,C:maj,C
46,E:min,G
47,F:maj,A
47,F:maj,G
47,F:maj,F
48,G:maj,G
49,C:maj,C
49,C:maj,C
50,A:min,C
50,A:min,A
50,A:min,C
51,D:min,C
51,D:min,G
52,G:maj,G
52,G:maj,E
52,G:maj,G
53,C:maj,A
53,C:maj,G
53,C:maj,E
54,C:maj,G
54,C:maj,E
54,C:maj,C
55,F:maj,D
55,F:maj,C
55,F:maj,A
56,C:maj,C
57,D:min,D
57,D:min,E
57,D:min,C
57,D:min,C
58,G:maj,D
58,G:maj,C
58,G:maj,D
59,C:maj,C
60,C:maj,C
61,E:min,G
61,E:min,G
62,F:maj,A
62,F:maj,G
62,F:maj,F
63,G:maj,G
64,C:maj,C
64,C:maj,C
64,C:maj,C
64,C:maj,C
65,A:min,C
65,A:min,C
66,D:min,A
66,D:min,G
67,G:maj,G
67,G:maj,G
68,C:maj,A
68,C:maj,G
68,C:maj,E
69,C:maj,G
69,C:maj,E
69,C:maj,C
70,F:maj,D
70,F:maj,C
70,F:maj,A
71,C:maj,C
72,D:min,E
72,D:min,C
72,D:min,C
73,G:maj,D
73,G:maj,C
73,G:maj,D
74,C:maj,C
75,C:maj,C
