measure,chord,note
2,B:min,D
2,B:min,F
2,B:min,B
2,B:min,B
3,E:maj,B
3,E:maj,C
3,E:maj,D
3,E:maj,C
4,A:min,C
4,A:min,E
4,A:min,A
4,A:min,A
5,A:min,C
5,A:min,D
5,A:min,E
5,A:min,D
6,B:min,D
6,B:min,F
6,B:min,B
6,B:min,B
7,E:maj,B
7,E:maj,D
7,E:maj,C
7,E:maj,B
8,A:min,B
8,A:min,C
8,A:min,A
8,A:min,A
9,A:min,C
9,A:min,D
9,A:min,E
9,A:min,D
10,B:min,D
10,B:min,F
10,B:min,B
10,B:min,B
11,E:maj,B
11,E:maj,C
11,E:maj,D
11,E:maj,C
12,A:min,C
12,A:min,E
12,A:min,A
12,A:min,A
13,A:min,C
13,A:min,D
13,A:min,E
13,A:min,D
14,B:min,D
14,B:min,F
14,B:min,B
14,B:min,B
15,E:maj,B
15,E:maj,D
15,E:maj,C
15,E:maj,B
16,A:min,B
16,A:min,C
16,A:min,A
16,A:min,A
17,A:min,A
18,D:min,A
18,D:min,A
18,D:min,A
19,G:maj,A
19,G:maj,G
19,G:maj,F
20,C:maj,F
20,C:maj,E
20,C:maj,E
20,C:maj,D#
21,C:maj,E
21,C:maj,E
21,C:maj,E
22,B:min,E
22,B:min,F
22,B:min,F
22,B:min,E
22,B:min,E
23,E:maj,E
23,E:maj,E
23,E:maj,E
23,E:maj,F
23,E:maj,E
23,E:maj,E
23,E:maj,C
24,A:min,D
24,A:min,E
24,A:min,E
25,A:min,A
26,D:min,A
26,D:min,A
26,D:min,A
26,D:min,A
26,D:min,A
27,G:maj,A
27,G:maj,G
28,C:maj,F
28,C:maj,F
28,C:maj,E
28,C:maj,D#
29,C:maj,E
29,C:maj,F
30,B:min,F
30,B:min,E
30,B:min,B
30,B:min,B
31,E:maj,F
31,E:maj,F
31,E:maj,E
32,A:min,A
33,A:min,C
33,A:min,D
33,A:min,E
33,A:min,D
