measure,chord,note
2,C:maj,G
2,C:maj,E
2,C:maj,D
3,C:maj,C
3,C:maj,D
3,C:maj,C
4,F:maj,C
5,F:maj,A
5,F:maj,C
5,F:maj,A
6,C:maj,G
6,C:maj,C
7,C:maj,E
7,C:maj,G
8,G:maj,D
9,G:maj,G
10,C:maj,G
10,C:maj,E
10,C:maj,D
11,C:maj,C
11,C:maj,D
11,C:maj,C
12,F:maj,C
13,F:maj,A
13,F:maj,C
13,F:maj,A
14,C:maj,G
14,C:maj,C
14,C:maj,E
15,G:maj,G
15,G:maj,D
15,G:maj,E
16,C:maj,C
17,C:maj,C
18,F:maj,A
18,F:maj,A
18,F:maj,A
19,G:maj,F
19,G:maj,A
19,G:maj,B
20,C:maj,G
21,C:maj,E
21,C:maj,G
21,C:maj,E
22,G:maj,D
22,G:maj,G
23,D:maj,G
23,D:maj,F#
23,D:maj,B
23,D:maj,A
24,G:maj,G
24,G:maj,B
24,G:maj,B
24,G:maj,C
25,G:maj,B
25,G:maj,G
25,G:maj,G
26,C:maj,G
26,C:maj,E
26,C:maj,D
27,D:maj,C
27,D:maj,D
27,D:maj,C
28,F:maj,C
29,G:maj,A
29,G:maj,C
29,G:maj,A
30,C:maj,G
30,C:maj,C
30,C:maj,E
31,G:maj,G
31,G:maj,D
31,G:maj,E
32,C:maj,C
33,C:maj,C
