measure,chord,note
1,A:min,A
1,A:min,E
2,D:min,E
2,D:min,E
2,D:min,D
2,D:min,E
2,D:min,C
3,C:maj,C
3,C:maj,D
3,C:maj,D
3,C:maj,E
4,F:maj,E
4,F:maj,G
4,F:maj,F
4,F:maj,A
4,F:maj,G
4,F:maj,B
5,C:maj,B
5,C:maj,G
5,C:maj,E
6,D:min,D
6,D:min,A
6,D:min,A
6,D:min,D
6,D:min,A
7,C:maj,B
7,C:maj,C
7,C:maj,B
7,C:maj,G
7,C:maj,E
7,C:maj,B
8,D:min,A
8,D:min,D
9,C:maj,E
9,C:maj,F
9,C:maj,G
10,A:min,A
10,A:min,B
10,A:min,C
10,A:min,D
10,A:min,D
10,A:min,B
10,A:min,C
10,A:min,D
11,F#:min,D
11,F#:min,B
11,F#:min,C
12,F:maj,C
12,F:maj,C
12,F:maj,D
12,F:maj,E
12,F:maj,D
13,E:min,C
13,E:min,E
13,E:min,D
13,E:min,G
13,E:min,G
14,A:min,G
14,A:min,A
14,A:min,B
14,A:min,C
14,A:min,D
15,F:maj,D
15,F:maj,B
15,F:maj,G
16,E:min,G
16,E:min,F
16,E:min,E
17,C:maj,F
17,C:maj,G
17,C:maj,G
17,C:maj,G
17,C:maj,C
18,D:min,C
18,D:min,C
18,D:min,C
18,D:min,D
19,G:maj,D
19,G:maj,E
19,G:maj,C
20,G:maj,D
20,G:maj,D
20,G:maj,E
21,A:maj,E
21,A:maj,A
22,F#:min,B
22,F#:min,C
23,F#:min,C
23,F#:min,B
23,F#:min,C
23,F#:min,B
24,F:maj,A
24,F:maj,B
24,F:maj,A
25,E:min,B
25,E:min,G
26,A:min,G
26,A:min,A
26,A:min,E
27,D:min,E
27,D:min,E
27,D:min,D
28,C:maj,E
28,C:maj,C
28,C:maj,D
28,C:maj,D
29,C:maj,E
30,A:maj,E
