measure,chord,note
1,A:min,A
1,A:min,C
1,A:min,A
1,A:min,C
1,A:min,A
1,A:min,C
1,A:min,A
1,A:min,C
1,A:min,A
1,A:min,C
1,A:min,A
1,A:min,C
2,A:min,E
2,A:min,E
2,A:min,E
2,A:min,D
3,F:maj,E
3,F:maj,A
3,F:maj,A
3,F:maj,G
4,A:min,A
4,A:min,E
4,A:min,G
4,A:min,B
5,F:maj,C
5,F:maj,B
5,F:maj,E
6,A:min,E
6,A:min,E
6,A:min,D
7,F:maj,G
7,F:maj,A
7,F:maj,A
7,F:maj,G
8,A:min,A
8,A:min,E
8,A:min,G
8,A:min,B
9,F:maj,C
9,F:maj,B
9,F:maj,E
9,F:maj,G
10,F:maj,D
10,F:maj,C
10,F:maj,E
10,F:maj,G
11,F:maj,E
12,G:maj,E
13,A:min,D
14,C:maj,B
