measure,chord,note
1,C:maj,D
1,C:maj,E
2,G:maj,E
2,G:maj,D
2,G:maj,E
2,G:maj,F
2,G:maj,G
3,C:maj,D
3,C:maj,E
4,D:min,E
4,D:min,C
4,D:min,D
5,F:maj,F
5,F:maj,E
5,F:maj,D
5,F:maj,F
5,F:maj,E
6,C:maj,E
6,C:maj,D
6,C:maj,C
7,E:maj,E
8,E:maj,E
8,E:maj,E
9,A:min,F#
9,A:min,G#
10,A:min,G
10,A:min,F#
10,A:min,G#
10,A:min,A
10,A:min,B
11,A:min,F#
11,A:min,G#
12,A:min,G#
12,A:min,A
12,A:min,B
13,C:maj,C
13,C:maj,D
13,C:maj,C
13,C:maj,B
13,C:maj,A
14,G:maj,B
15,A:maj,A
15,A:maj,B
15,A:maj,A
15,A:maj,G
15,A:maj,F#
16,G:maj,G
16,G:maj,E
16,G:maj,F#
17,A:min,G
17,A:min,A
18,D:maj,G
18,D:maj,F#
18,D:maj,F#
19,F#:maj,F#
19,F#:maj,G
20,G:maj,G
21,C:maj,D
21,C:maj,E
22,G:maj,E
22,G:maj,E
22,G:maj,D
22,G:maj,E
22,G:maj,F
22,G:maj,G
23,C:maj,D
23,C:maj,E
24,D:min,E
24,D:min,C
24,D:min,D
25,F:maj,F
25,F:maj,E
25,F:maj,D
25,F:maj,F
25,F:maj,E
26,C:maj,E
26,C:maj,D
26,C:maj,C
27,G:min,D
28,C:maj,D
28,C:maj,A
28,C:maj,G#
29,F:maj,G
29,F:maj,A
30,F:maj,A
30,F:maj,A
30,F:maj,C#
30,F:maj,D
30,F:maj,E
30,F:maj,F
31,C:maj,G
31,C:maj,A
32,G:min,A
32,G:min,G
32,G:min,A
32,G:min,G
33,F:maj,C
33,F:maj,C
33,F:maj,C
33,F:maj,C
34,G:maj,C
34,G:maj,G
34,G:maj,A
34,G:maj,G
35,C:maj,C
35,C:maj,C
35,C:maj,C
35,C:maj,C
36,A:min,C
36,A:min,B
36,A:min,A
37,C:maj,C
37,C:maj,C
37,C:maj,C
37,C:maj,C
37,C:maj,C
38,D:min,D
38,D:min,E
38,D:min,F
38,D:min,G
38,D:min,A
38,D:min,B
38,D:min,C
39,C:maj,D
39,C:maj,E
40,C:maj,E
40,C:maj,D
40,C:maj,E
40,C:maj,D
40,C:maj,C
41,F:maj,D
41,F:maj,E
42,F:maj,E
42,F:maj,C
42,F:maj,D
43,C:maj,F
43,C:maj,E
43,C:maj,D
43,C:maj,F
43,C:maj,E
44,D:min,C
44,D:min,C
45,C:maj,C
46,D:min,C
47,C:maj,C
48,C:maj,C
